ISU,KURS,DATE_START,DATE_END,PRIZNAK,MAIN_PLAN
887977714868520522,2,2021-09-01,2022-02-06 00:00:00,,10214578062406062778
12608216219403731438,1,2020-09-01,2021-04-11 00:00:00,обучен,1673158231903565992
10236162645741708318,1,2020-09-01,2021-08-31 00:00:00,обучен,1673158231903565992
17258618413458675950,1,2020-09-01,2021-08-31 00:00:00,обучен,5735380383597125796
13439883922607871443,1,2020-09-01,2021-04-28 00:00:00,обучен,16243873858518693484
13439883922607871443,1,2021-04-29,2021-08-31 00:00:00,академ,16243873858518693484
638401702295815523,1,2020-09-01,2020-12-06 00:00:00,обучен,3857094915973802832
5706012581379636018,1,2020-09-01,2021-02-17 00:00:00,обучен,3857094915973802832
13663619919927781439,1,2020-09-01,2021-05-06 00:00:00,обучен,13359110114548850711
479500498976019222,1,2020-09-01,2021-08-31 00:00:00,обучен,8557868693126454338
10258759079607173761,1,2020-09-01,2020-12-22 00:00:00,обучен,10678886590419703655
10258759079607173761,1,2020-12-23,2021-12-22 00:00:00,академ,10678886590419703655
6554184418231513904,1,2020-09-01,2021-02-07 00:00:00,обучен,1673158231903565992
6554184418231513904,1,2021-02-08,2021-08-31 00:00:00,обучен,8791515123962742327
3719148041045336816,1,2020-09-01,2021-07-01 00:00:00,обучен,3019280026918788227
3719148041045336816,1,2021-07-02,2021-08-31 00:00:00,академ,3019280026918788227
3719148041045336816,1,2021-09-01,2021-09-01 00:00:00,,3019280026918788227
15984559307823747722,1,2021-09-01,2021-09-26 00:00:00,,15682681269595649573
8083634334057096258,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
8083634334057096258,2,2021-09-01,2021-10-31 00:00:00,,3019280026918788227
7857026433515847949,1,2020-09-01,2021-08-31 00:00:00,обучен,1673158231903565992
7857026433515847949,2,2021-09-01,2021-09-01 00:00:00,,1673158231903565992
15871173322760135366,1,2020-09-01,2021-08-31 00:00:00,обучен,9874222314840695312
6633422167692121494,1,2020-09-01,2020-09-01 00:00:00,обучен,10214578062406062778
6633422167692121494,1,2020-09-02,2021-02-07 00:00:00,обучен,10214578062406062778
6633422167692121494,1,2021-02-08,2021-08-31 00:00:00,обучен,8791515123962742327
6633422167692121494,2,2021-09-01,2021-10-31 00:00:00,,8791515123962742327
16384654180616906900,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
11118050981607661501,1,2020-09-01,2021-02-07 00:00:00,обучен,3857094915973802832
11118050981607661501,1,2021-02-08,2021-08-31 00:00:00,обучен,8557868693126454338
11118050981607661501,2,2021-09-01,2021-09-01 00:00:00,,8557868693126454338
12512074735775408523,1,2021-09-01,2021-09-01 00:00:00,,5468703391701361437
12339984445173837491,1,2021-09-01,2021-09-01 00:00:00,,4016937036336755244
2141912500294236443,1,2021-09-01,2021-09-01 00:00:00,,4016937036336755244
12732370577767849060,1,2020-09-01,2021-08-31 00:00:00,обучен,13359110114548850711
5439597895280607192,1,2020-09-01,2020-09-01 00:00:00,обучен,1128657841831847282
5439597895280607192,1,2020-09-02,2021-08-31 00:00:00,обучен,1128657841831847282
8405003867096282413,1,2020-09-01,2021-08-31 00:00:00,обучен,15100016012402925705
6621057912022374849,1,2020-09-01,2021-02-02 00:00:00,обучен,6213406858337678174
6621057912022374849,1,2021-02-03,2021-08-31 00:00:00,академ,6213406858337678174
14843115251440425074,1,2020-09-01,2021-08-31 00:00:00,обучен,4735597105213621262
3796568112606607700,1,2021-09-01,2021-09-01 00:00:00,,4016937036336755244
6763373093240155521,1,2020-09-01,2020-11-15 00:00:00,обучен,14708616366054528350
6763373093240155521,1,2020-11-16,2021-08-31 00:00:00,академ,14708616366054528350
6763373093240155521,1,2021-09-01,2021-09-01 00:00:00,,14708616366054528350
6763373093240155521,1,2021-09-02,2021-09-27 00:00:00,,12610002609932952553
11993262143275953727,1,2020-09-01,2020-09-01 00:00:00,обучен,8346735716759011955
11993262143275953727,1,2020-09-02,2021-08-31 00:00:00,обучен,8346735716759011955
11993262143275953727,2,2021-09-01,2021-09-19 00:00:00,,8346735716759011955
4855291260263490391,1,2020-09-01,2021-08-31 00:00:00,обучен,8557868693126454338
11623032514947366620,1,2021-09-01,2021-09-01 00:00:00,,4016937036336755244
14809786818965464260,1,2020-09-01,2020-09-01 00:00:00,обучен,10214578062406062778
14809786818965464260,1,2020-09-02,2021-08-31 00:00:00,обучен,10214578062406062778
14809786818965464260,2,2021-09-01,2022-02-06 00:00:00,,10214578062406062778
2751940700494905751,1,2020-09-01,2021-02-07 00:00:00,обучен,1673158231903565992
2751940700494905751,1,2021-02-08,2021-08-31 00:00:00,обучен,8557868693126454338
17650083380430090528,1,2020-09-01,2020-11-15 00:00:00,обучен,591397879670291073
17650083380430090528,1,2020-11-16,2021-08-31 00:00:00,отчисл,591397879670291073
327186735573100922,1,2020-09-01,2021-08-31 00:00:00,обучен,3732220304881361667
327186735573100922,2,2021-09-01,2021-11-02 00:00:00,,3732220304881361667
3656183797896767939,1,2020-09-01,2021-05-10 00:00:00,обучен,3019280026918788227
3656183797896767939,1,2021-05-11,2021-08-31 00:00:00,академ,3019280026918788227
3656183797896767939,1,2021-09-01,2021-09-01 00:00:00,,3019280026918788227
10181295745566994144,1,2020-09-01,2021-08-31 00:00:00,обучен,3857094915973802832
3570871073291902437,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
5513648623738696252,1,2020-09-01,2021-08-31 00:00:00,обучен,5633479052334816311
9909560420954156949,1,2020-09-01,2021-08-31 00:00:00,обучен,8557868693126454338
3193750100212860702,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
5494297273039386415,1,2020-09-01,2021-08-31 00:00:00,обучен,3857094915973802832
5494297273039386415,2,2021-09-01,2021-10-31 00:00:00,,3857094915973802832
10449238078041207821,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
2332161596339269377,1,2020-09-01,2021-08-31 00:00:00,обучен,10678886590419703655
11118356384400915942,1,2021-09-01,2021-09-14 00:00:00,,7220538523940148077
10617734370199101747,1,2020-09-01,2021-08-31 00:00:00,обучен,12909203752543382022
6904488309955393970,1,2020-09-01,2021-08-31 00:00:00,обучен,1673158231903565992
1622608435326877333,1,2021-09-01,2021-09-01 00:00:00,,5468703391701361437
13712906203942689738,1,2021-09-01,2021-09-01 00:00:00,,4016937036336755244
2725678386756193010,1,2020-09-01,2021-04-11 00:00:00,обучен,1293967129483756341
7784797076761442364,1,2021-09-01,2021-09-01 00:00:00,,4016937036336755244
6017206025581702528,1,2020-09-01,2020-09-01 00:00:00,обучен,591397879670291073
6017206025581702528,1,2020-09-02,2021-08-31 00:00:00,обучен,591397879670291073
6017206025581702528,2,2021-09-01,2022-02-06 00:00:00,,591397879670291073
15946784939142545385,1,2020-09-01,2021-04-11 00:00:00,обучен,8557868693126454338
1516661340176176834,1,2020-09-01,2021-04-11 00:00:00,обучен,1673158231903565992
16296611116637036811,1,2020-09-01,2021-08-31 00:00:00,обучен,8557868693126454338
7410451104227606103,1,2020-09-01,2021-02-07 00:00:00,обучен,8557868693126454338
7410451104227606103,1,2021-02-08,2021-06-14 00:00:00,обучен,15100016012402925705
13241247529889210480,1,2020-09-01,2021-08-31 00:00:00,обучен,8557868693126454338
17119450118881533206,1,2020-09-01,2021-08-31 00:00:00,обучен,8557868693126454338
3576484662763648230,1,2020-09-01,2021-08-31 00:00:00,обучен,8557868693126454338
3777128341082385709,1,2020-09-01,2021-08-31 00:00:00,обучен,8557868693126454338
9833236975109839505,1,2020-09-01,2021-08-31 00:00:00,обучен,8557868693126454338
314150118868903494,1,2020-09-01,2021-08-31 00:00:00,обучен,8557868693126454338
15264665633850862090,1,2020-09-01,2021-08-31 00:00:00,обучен,8557868693126454338
13642151657731175729,1,2020-09-01,2021-08-31 00:00:00,обучен,8557868693126454338
4787701324883840626,1,2020-09-01,2021-08-31 00:00:00,обучен,8557868693126454338
8694584369940386199,1,2020-09-01,2021-08-31 00:00:00,обучен,1673158231903565992
18314023756859780218,1,2020-09-01,2021-08-31 00:00:00,обучен,1673158231903565992
18314023756859780218,2,2021-09-01,2021-10-28 00:00:00,,1673158231903565992
14929926866530167264,1,2020-09-01,2021-08-31 00:00:00,обучен,1673158231903565992
14929926866530167264,2,2021-09-01,2021-09-01 00:00:00,,1673158231903565992
9057619895437474333,1,2020-09-01,2021-02-28 00:00:00,обучен,1673158231903565992
17263561478672883223,1,2020-09-01,2020-09-01 00:00:00,обучен,10214578062406062778
17263561478672883223,1,2020-09-02,2021-08-31 00:00:00,обучен,10214578062406062778
17263561478672883223,2,2021-09-01,2021-11-14 00:00:00,,10214578062406062778
13396621325966727356,1,2020-09-01,2021-02-07 00:00:00,обучен,1673158231903565992
13396621325966727356,1,2021-02-08,2021-08-31 00:00:00,обучен,8557868693126454338
7880489224760705900,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
15602805794349413979,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
7133880454909414826,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
3424819896344275953,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
15277460891458586087,1,2020-09-01,2021-04-20 00:00:00,обучен,1128657841831847282
16835712573377020295,1,2020-09-01,2021-02-28 00:00:00,обучен,1128657841831847282
7534908429422485679,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
7534908429422485679,2,2021-09-01,2021-09-01 00:00:00,,12617748259825031850
3386587535984868434,1,2020-09-01,2020-09-01 00:00:00,обучен,591397879670291073
3386587535984868434,1,2020-09-02,2021-04-11 00:00:00,обучен,591397879670291073
6885560142837937873,1,2020-09-01,2020-09-01 00:00:00,обучен,591397879670291073
6885560142837937873,1,2020-09-02,2021-08-31 00:00:00,обучен,591397879670291073
6885560142837937873,2,2021-09-01,2022-02-06 00:00:00,,591397879670291073
8197446284483018140,1,2020-09-01,2020-09-01 00:00:00,обучен,591397879670291073
8197446284483018140,1,2020-09-02,2021-08-31 00:00:00,обучен,591397879670291073
8197446284483018140,2,2021-09-01,2022-02-06 00:00:00,,591397879670291073
10493173500321482179,1,2020-09-01,2021-08-31 00:00:00,обучен,10214578062406062778
10493173500321482179,2,2021-09-01,2022-02-06 00:00:00,,10214578062406062778
8492649375531265769,1,2020-09-01,2020-09-01 00:00:00,обучен,10214578062406062778
8492649375531265769,1,2020-09-02,2021-08-31 00:00:00,обучен,10214578062406062778
8492649375531265769,2,2021-09-01,2022-02-06 00:00:00,,10214578062406062778
6747946968107076310,1,2020-09-01,2020-09-01 00:00:00,обучен,591397879670291073
6747946968107076310,1,2020-09-02,2021-08-31 00:00:00,обучен,591397879670291073
6747946968107076310,2,2021-09-01,2022-02-06 00:00:00,,591397879670291073
15515269512957381911,1,2020-09-01,2020-09-01 00:00:00,обучен,591397879670291073
15515269512957381911,1,2020-09-02,2021-08-31 00:00:00,обучен,591397879670291073
15515269512957381911,2,2021-09-01,2022-02-06 00:00:00,,591397879670291073
13203804846703389745,1,2020-09-01,2020-09-01 00:00:00,обучен,591397879670291073
13203804846703389745,1,2020-09-02,2021-02-07 00:00:00,обучен,591397879670291073
13203804846703389745,1,2021-02-08,2021-04-13 00:00:00,обучен,15100016012402925705
3884430741699796203,1,2020-09-01,2020-09-01 00:00:00,обучен,591397879670291073
3884430741699796203,1,2020-09-02,2021-08-31 00:00:00,обучен,591397879670291073
3884430741699796203,2,2021-09-01,2021-11-01 00:00:00,,591397879670291073
15124956185210349690,1,2020-09-01,2020-09-01 00:00:00,обучен,591397879670291073
15124956185210349690,1,2020-09-02,2021-03-22 00:00:00,обучен,591397879670291073
15124956185210349690,1,2021-03-23,2021-08-31 00:00:00,отчисл,591397879670291073
15124956185210349690,1,2021-09-01,2021-09-01 00:00:00,,4016937036336755244
16990903128926030802,1,2020-09-01,2020-09-01 00:00:00,обучен,591397879670291073
16990903128926030802,1,2020-09-02,2021-08-22 00:00:00,обучен,591397879670291073
16990903128926030802,1,2021-08-23,2022-02-10 00:00:00,академ,591397879670291073
6248197115040155827,1,2020-09-01,2021-02-07 00:00:00,обучен,3857094915973802832
6248197115040155827,1,2021-02-08,2021-08-31 00:00:00,обучен,8791515123962742327
8609060490122454942,1,2020-09-01,2021-08-31 00:00:00,обучен,3857094915973802832
5706723305365992507,1,2020-09-01,2021-08-31 00:00:00,обучен,3857094915973802832
1177920677105866637,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
1177920677105866637,2,2021-09-01,2021-11-09 00:00:00,,3019280026918788227
17928278023853318759,1,2020-09-01,2021-01-18 00:00:00,обучен,3019280026918788227
17928278023853318759,1,2021-01-19,2021-08-31 00:00:00,отчисл,3019280026918788227
17928278023853318759,1,2021-09-01,2021-09-01 00:00:00,,4016937036336755244
5236036960233550932,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
9879021841640359618,1,2020-09-01,2020-09-01 00:00:00,обучен,10214578062406062778
9879021841640359618,1,2020-09-02,2021-03-03 00:00:00,обучен,10214578062406062778
643524170496368408,1,2020-09-01,2020-09-01 00:00:00,обучен,10214578062406062778
643524170496368408,1,2020-09-02,2021-08-31 00:00:00,обучен,10214578062406062778
643524170496368408,2,2021-09-01,2022-02-06 00:00:00,,10214578062406062778
17910085506797027821,1,2020-09-01,2020-09-01 00:00:00,обучен,10214578062406062778
17910085506797027821,1,2020-09-02,2021-08-31 00:00:00,обучен,10214578062406062778
17910085506797027821,2,2021-09-01,2021-11-30 00:00:00,,10214578062406062778
14471266564249294318,1,2020-09-01,2020-09-01 00:00:00,обучен,10214578062406062778
14471266564249294318,1,2020-09-02,2021-08-31 00:00:00,обучен,10214578062406062778
14471266564249294318,2,2021-09-01,2022-02-06 00:00:00,,10214578062406062778
18262220947910527323,1,2020-09-01,2020-09-01 00:00:00,обучен,10214578062406062778
18262220947910527323,1,2020-09-02,2021-08-31 00:00:00,обучен,10214578062406062778
18262220947910527323,2,2021-09-01,2022-02-06 00:00:00,,10214578062406062778
1637813274355386878,1,2020-09-01,2020-09-01 00:00:00,обучен,10214578062406062778
1637813274355386878,1,2020-09-02,2021-04-04 00:00:00,обучен,10214578062406062778
11352941970842256810,1,2020-09-01,2020-09-01 00:00:00,обучен,10214578062406062778
11352941970842256810,1,2020-09-02,2021-04-05 00:00:00,обучен,10214578062406062778
13601422158480533044,1,2020-09-01,2020-09-01 00:00:00,обучен,10214578062406062778
13601422158480533044,1,2020-09-02,2021-08-31 00:00:00,обучен,10214578062406062778
13601422158480533044,2,2021-09-01,2022-02-06 00:00:00,,10214578062406062778
18169822520032715574,1,2020-09-01,2020-09-01 00:00:00,обучен,10214578062406062778
18169822520032715574,1,2020-09-02,2021-03-14 00:00:00,обучен,10214578062406062778
624039797101559027,1,2020-09-01,2020-09-01 00:00:00,обучен,10214578062406062778
624039797101559027,1,2020-09-02,2021-08-31 00:00:00,обучен,10214578062406062778
624039797101559027,2,2021-09-01,2022-02-06 00:00:00,,10214578062406062778
4278479582807442196,1,2020-09-01,2020-09-01 00:00:00,обучен,10214578062406062778
4278479582807442196,1,2020-09-02,2021-04-08 00:00:00,обучен,10214578062406062778
4278479582807442196,1,2021-04-09,2021-08-31 00:00:00,отчисл,10214578062406062778
3200857067711261132,1,2020-09-01,2020-09-01 00:00:00,обучен,10214578062406062778
3200857067711261132,1,2020-09-02,2020-11-01 00:00:00,обучен,10214578062406062778
3200857067711261132,1,2020-11-02,2021-08-31 00:00:00,академ,10214578062406062778
3986435469130761465,1,2020-09-01,2021-08-31 00:00:00,обучен,10214578062406062778
3986435469130761465,2,2021-09-01,2022-02-06 00:00:00,,10214578062406062778
12175353671168422913,1,2020-09-01,2021-08-31 00:00:00,обучен,10214578062406062778
12175353671168422913,2,2021-09-01,2022-02-06 00:00:00,,10214578062406062778
3353244244121042169,1,2020-09-01,2020-09-01 00:00:00,обучен,10214578062406062778
3353244244121042169,1,2020-09-02,2021-08-31 00:00:00,обучен,10214578062406062778
